archetype,cluster_id,total_cost,node_count,cpu_utilization,memory_utilization,cpu_gap,memory_gap,cost_distribution,optimization_opportunities,optimization_maturity,team_experience,change_tolerance,success_probability,typical_issues,scaling_behavior,size_category,team_size,funding_stage,growth_rate_monthly,technical_debt_level,monitoring_maturity,change_frequency,optimization_priorities,budget_sensitivity,risk_tolerance,implementation_month,implementation_day_of_week,implementation_hour,complexity_factor,implementation_success,savings_accuracy,total_duration_minutes,commands_executed,commands_successful,commands_failed,customer_satisfaction,stability_period_clean,time_to_first_benefit,success_factors,post_optimization_improvements,failure_factors,rollbacks_performed,lessons_learned,compliance_requirements,change_approval_process,budget_cycle,process_maturity,automation_level,monitoring_sophistication,stakeholder_complexity,industry,regulatory_overhead,uptime_requirements,peak_hours,seasonal_pattern,customer_impact_sensitivity,performance_requirements,geographic_distribution,seasonal_multiplier,edge_case_type,documentation_quality,test_coverage,challenge_factors,cost_per_node,utilization_efficiency,waste_factor,optimization_score,complexity_risk_ratio,is_business_hours,is_weekend,predicted_success_prob,actual_success
tech_giant,cluster_92279,422743.1062508764,660.0,83.57116137819105,85.87944580348513,15.529727367751093,10.308352954176911,"{'compute_percentage': 47.22003860954731, 'storage_percentage': 28.223770122405135, 'networking_percentage': 19.93243653392591, 'control_plane_percentage': 4.623754734121637, 'registry_percentage': 1, 'other_percentage': 1}","['automation_optimization', 'compliance_optimization']",expert,expert,medium,0.7952817362648957,"['scale_complexity', 'microoptimization', 'automation_overhead']",automated,enterprise,113.0,,,,,,"['reliability', 'security', 'compliance', 'cost_reduction']",,0.40296371840215855,6,4,16,0.712278888819968,True,0.9417917896013794,179,9,9,0,4.501759072755773,True,20.832069006973388,"['good_baseline_measurement', 'adequate_testing', 'good_documentation', 'phased_rollout']","{'cpu_utilization_improvement': 0.16130949214617385, 'memory_utilization_improvement': 0.2381817334511345, 'cost_reduction_achieved': 0.09100929919930341, 'performance_improvement': 0.06482726906879838, 'automation_score_improvement': 0.01815001761789229}",,,,hipaa,complex,monthly,0.7345854945106475,0.21797386250818976,0.775447010582963,19.0,,,,,,,,,,,,,,640.5198579558734,0.8472530359083809,0.12919040160964002,0.7377960759343903,0.8956308894571662,1,0,0.7952817362648957,1
tech_giant,cluster_67782,303343.4040544214,932.0,76.96895817811576,81.62047670458254,23.757858712702614,18.084494090272457,"{'compute_percentage': 38.66099280373525, 'storage_percentage': 22.226051546711666, 'networking_percentage': 34.400288822546464, 'control_plane_percentage': 4.7126668270066325, 'registry_percentage': 1, 'other_percentage': 1}","['storage_optimization', 'automation_optimization', 'compliance_optimization']",expert,expert,medium,0.8165780143832564,"['scale_complexity', 'microoptimization', 'automation_overhead']",automated,enterprise,79.0,,,,,,"['reliability', 'security', 'compliance', 'cost_reduction']",,0.012109066070022267,2,2,5,0.1915906967916978,False,0.24264246063418599,280,8,6,2,1.1844084728632829,False,-1.0,,,"['technical_debt_issues', 'resource_contention']",2.0,"['Need better stakeholder communication', 'Implement automated rollback procedures', 'Need better team training on optimization tools', 'Require more comprehensive testing in staging environment']",sox,standard,monthly,0.8292356194811393,0.8018544407448922,0.8529135502530438,12.0,,,,,,,,,,,,,,325.47575542319896,0.7929471744134915,0.20921176401487535,0.6270532972838339,0.23462632279709622,0,0,0.8165780143832564,0
financial_enterprise,cluster_67163,37109.824701045975,168.0,47.51430201191368,78.37538872330161,50.52390000927778,20.458779943713893,"{'compute_percentage': 36.96109982101121, 'storage_percentage': 29.67574133149974, 'networking_percentage': 28.464682215843766, 'control_plane_percentage': 4.898476631645272, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",advanced,senior,low,0.95,"['compliance_overhead', 'change_resistance', 'complex_dependencies']",conservative,large,170.0,,,,,,"['reliability', 'security', 'compliance', 'cost_reduction']",,0.05498467450746762,9,1,12,0.8928675118966682,True,0.9017680354869053,271,10,10,0,4.663261402311788,True,146.55216596736386,"['comprehensive_monitoring', 'stakeholder_buy_in', 'good_baseline_measurement', 'maintenance_window_used']","{'cpu_utilization_improvement': 0.27321878161156765, 'memory_utilization_improvement': 0.10278844480010353, 'cost_reduction_achieved': 0.09807886939119459, 'performance_improvement': 0.08039935187486917, 'automation_score_improvement': 0.04409160365944786}",,,,pci_dss,simple,monthly,0.8430565045136782,0.6206980671270269,0.9933382308065138,13.0,,,,,,,,,,,,,,220.89181369670223,0.6294484536760764,0.3549133997649584,0.4060487630051042,0.9398605388385982,1,0,0.95,1
financial_enterprise,cluster_85387,44476.255967220946,61.0,68.09130024084673,73.51891493058909,33.18973652264651,24.804792071226345,"{'compute_percentage': 38.74401723280872, 'storage_percentage': 35.95453465718875, 'networking_percentage': 20.324478455686354, 'control_plane_percentage': 4.976969654316175, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing', 'storage_optimization']",advanced,senior,low,0.7067922967342253,"['compliance_overhead', 'change_resistance', 'complex_dependencies']",conservative,large,111.0,,,,,,"['reliability', 'security', 'compliance', 'cost_reduction']",,0.40831562342492195,8,2,2,0.30865465521315844,True,0.9959179970721659,96,11,10,1,4.7885337933794645,False,41.75529822677622,"['maintenance_window_used', 'stakeholder_buy_in', 'good_documentation', 'phased_rollout']","{'cpu_utilization_improvement': 0.23688176283162168, 'memory_utilization_improvement': 0.23471513102929215, 'cost_reduction_achieved': 0.029395504989307222, 'performance_improvement': 0.09419490622274362, 'automation_score_improvement': 0.1902989587149395}",,,,hipaa,simple,quarterly,0.5891220945945315,0.9144210180958804,0.35062291670736334,23.0,,,,,,,,,,,,,,729.1189502823106,0.7080510758571791,0.2899726429693643,0.502735634033571,0.436697820051683,0,0,0.7067922967342253,1
financial_enterprise,cluster_35834,35235.23698921897,174.0,71.09764086803163,81.18584651495866,33.2103769349544,21.143870875726748,"{'compute_percentage': 42.0961853266822, 'storage_percentage': 29.51475240725574, 'networking_percentage': 24.66098935275515, 'control_plane_percentage': 3.7280729133069213, 'registry_percentage': 1, 'other_percentage': 1}","['resource_rightsizing', 'storage_optimization']",advanced,senior,low,0.671309969393935,"['compliance_overhead', 'change_resistance', 'complex_dependencies']",conservative,large,186.0,,,,,,"['reliability', 'security', 'compliance', 'cost_reduction']",,0.2635939789554174,11,7,19,0.3028465184030909,True,0.8759719213438957,178,6,6,0,4.198545208642024,True,36.17876697197271,"['good_baseline_measurement', 'phased_rollout']","{'cpu_utilization_improvement': 0.2422898704961885, 'memory_utilization_improvement': 0.21075689665801628, 'cost_reduction_achieved': 0.1377535481643432, 'performance_improvement': 0.0901228043561848, 'automation_score_improvement': 0.13009375463417114}",,,,sox,simple,annual,0.35910573832439996,0.29813737517316574,0.9800373089080033,5.0,,,,,,,,,,,,,,202.50136200700555,0.7614174369149516,0.2717712390534057,0.5544860766477068,0.45112769392729807,0,1,0.671309969393935,1
tech_giant,cluster_13876,236541.72835645027,1949.0,85.522646851943,83.27301515140694,17.416227163840404,14.879088252047012,"{'compute_percentage': 48.96181363503979, 'storage_percentage': 23.156563329306273, 'networking_percentage': 22.656973846874333, 'control_plane_percentage': 5.224649188779621, 'registry_percentage': 1, 'other_percentage': 1}","['storage_optimization', 'automation_optimization', 'compliance_optimization']",expert,expert,medium,0.95,"['scale_complexity', 'microoptimization', 'automation_overhead']",automated,enterprise,137.0,,,,,,"['reliability', 'security', 'compliance', 'cost_reduction']",,0.4971193430944821,12,4,23,0.86833736106368,True,0.6972636423139921,125,11,10,1,3.412967129610942,True,30.334665919326007,"['rollback_plan_ready', 'good_documentation', 'experienced_team', 'comprehensive_monitoring']","{'cpu_utilization_improvement': 0.29825298781967874, 'memory_utilization_improvement': 0.24756615612111896, 'cost_reduction_achieved': 0.054935790555951464, 'performance_improvement': 0.06758195649300379, 'automation_score_improvement': 0.07826053102671349}",,,,gdpr,standard,monthly,0.9257654579023098,0.4708743618527277,0.6610403837771225,16.0,,,,,,,,,,,,,,121.36568925420742,0.8439783100167497,0.16147657707943708,0.707695581385957,0.9140393274354527,0,0,0.95,1
financial_enterprise,cluster_10516,19236.79103744059,154.0,65.80427998810414,85.00136513068557,37.523858399568226,14.48947390187594,"{'compute_percentage': 38.37621579964848, 'storage_percentage': 31.24807803495766, 'networking_percentage': 25.96145395840901, 'control_plane_percentage': 4.4142522069848456, 'registry_percentage': 1, 'other_percentage': 1}",['resource_rightsizing'],advanced,senior,low,0.8838188183225238,"['compliance_overhead', 'change_resistance', 'complex_dependencies']",conservative,large,76.0,,,,,,"['reliability', 'security', 'compliance', 'cost_reduction']",,0.31057398795214003,12,4,8,0.23853275829920198,True,0.6,170,12,12,0,4.6120208632176425,True,14.109388194800097,"['good_baseline_measurement', 'experienced_team']","{'cpu_utilization_improvement': 0.23280795289629094, 'memory_utilization_improvement': 0.14442881546633152, 'cost_reduction_achieved': 0.09856932317661668, 'performance_improvement': 0.10120949077376222, 'automation_score_improvement': 0.20357785808185355}",,,,pci_dss,standard,quarterly,0.6795736901706447,0.7940786182426652,0.6726401567649327,19.0,,,,,,,,,,,,,,124.914227515848,0.7540282255939484,0.26006666150722085,0.5579306222815167,0.26988875248428623,0,0,0.8838188183225238,1
financial_enterprise,cluster_16315,15888.078186709528,196.0,56.877145845296916,89.02486035850296,40.949341745809676,12.681053017310958,"{'compute_percentage': 46.97147752384064, 'storage_percentage': 27.79213012912661, 'networking_percentage': 21.57873273599497, 'control_plane_percentage': 3.6576596110377717, 'registry_percentage': 1, 'other_percentage': 1}",['resource_rightsizing'],advanced,senior,low,0.6785119848319285,"['compliance_overhead', 'change_resistance', 'complex_dependencies']",conservative,large,71.0,,,,,,"['reliability', 'security', 'compliance', 'cost_reduction']",,0.4625738640755089,2,1,15,0.8594666235935213,True,0.7358543485912632,125,10,10,0,4.614808980548972,False,57.597259050482215,"['good_baseline_measurement', 'thorough_preparation', 'comprehensive_monitoring', 'phased_rollout', 'rollback_plan_ready']","{'cpu_utilization_improvement': 0.1197417457494625, 'memory_utilization_improvement': 0.1910415459040471, 'cost_reduction_achieved': 0.13609732568028268, 'performance_improvement': 0.050180186356423344, 'automation_score_improvement': 0.20836627642740962}",,,,hipaa,complex,quarterly,0.38949636351949474,0.8261842011813829,0.6568442498597733,21.0,,,,,,,,,,,,,,81.06162340157923,0.7295100310189995,0.2681519738156032,0.5338904762829728,1.2666933566492806,1,0,0.6785119848319285,1
financial_enterprise,cluster_30439,31661.559155335348,65.0,74.60304936695954,79.80734842421285,25.92359493747236,20.941748987247152,"{'compute_percentage': 36.6416188763009, 'storage_percentage': 34.484265338893, 'networking_percentage': 25.522771686836215, 'control_plane_percentage': 3.3513440979698856, 'registry_percentage': 1, 'other_percentage': 1}","['resource_rightsizing', 'storage_optimization']",advanced,senior,low,0.95,"['compliance_overhead', 'change_resistance', 'complex_dependencies']",conservative,large,186.0,,,,,,"['reliability', 'security', 'compliance', 'cost_reduction']",,0.4019353679507478,1,1,23,0.03322517332704452,True,0.9446256994998198,89,13,12,1,4.871673159031618,True,17.025580826717587,"['thorough_preparation', 'stakeholder_buy_in', 'comprehensive_monitoring', 'rollback_plan_ready']","{'cpu_utilization_improvement': 0.07797179147047728, 'memory_utilization_improvement': 0.1697581099913588, 'cost_reduction_achieved': 0.048416099721069694, 'performance_improvement': 0.11655862295428389, 'automation_score_improvement': 0.17132354501740243}",,,,pci_dss,complex,annual,0.9521893511951234,0.9116969109935055,0.364502811656329,17.0,,,,,,,,,,,,,,487.1009100820823,0.7720519889558619,0.23432671962359755,0.5911395790049608,0.034973866660046864,0,0,0.95,1
tech_giant,cluster_12042,199919.28609408514,952.0,81.08016616892667,86.58261938085002,14.487144880202067,12.253352842979211,"{'compute_percentage': 48.01499514282431, 'storage_percentage': 29.66910713425101, 'networking_percentage': 17.22406781636332, 'control_plane_percentage': 5.091829906561355, 'registry_percentage': 1, 'other_percentage': 1}","['automation_optimization', 'compliance_optimization']",expert,expert,medium,0.8477767293268264,"['scale_complexity', 'microoptimization', 'automation_overhead']",automated,enterprise,147.0,,,,,,"['reliability', 'security', 'compliance', 'cost_reduction']",,0.1539326990584152,9,5,10,0.1763925047499998,True,1.0786769347115794,92,9,9,0,3.708987166015798,True,19.96659835516963,"['phased_rollout', 'maintenance_window_used', 'good_baseline_measurement', 'experienced_team']","{'cpu_utilization_improvement': 0.2418428641319787, 'memory_utilization_improvement': 0.08091986173138767, 'cost_reduction_achieved': 0.037623468265987565, 'performance_improvement': 0.08807546156344585, 'automation_score_improvement': 0.004822963161040011}",,,,none,standard,monthly,0.16789657478589495,0.2597989923656628,0.7707745006493643,6.0,,,,,,,,,,,,,,209.99925009882892,0.8383139277488835,0.1337024886159064,0.7262292693674826,0.2080648107551425,1,0,0.8477767293268264,1
financial_enterprise,cluster_27290,31027.800750708582,135.0,58.70796971843027,86.35360547887473,41.03755967632969,15.86515944965484,"{'compute_percentage': 49.07681423580214, 'storage_percentage': 27.11931712968878, 'networking_percentage': 19.72521588399214, 'control_plane_percentage': 4.0786527505169365, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing', 'storage_optimization']",advanced,senior,low,0.906817613248586,"['compliance_overhead', 'change_resistance', 'complex_dependencies']",conservative,large,143.0,,,,,,"['reliability', 'security', 'compliance', 'cost_reduction']",,0.11470158649183286,12,2,9,0.12476090853464955,True,0.8019681457698469,119,12,12,0,3.728231811709414,True,54.83764411713761,"['rollback_plan_ready', 'adequate_testing', 'comprehensive_monitoring', 'experienced_team']","{'cpu_utilization_improvement': 0.2917409750238408, 'memory_utilization_improvement': 0.17319084584095795, 'cost_reduction_achieved': 0.07281920075252994, 'performance_improvement': 0.06788643897650623, 'automation_score_improvement': 0.2661495591552289}",,,,none,complex,monthly,0.6673770035227575,0.1277081346264512,0.9904041361099698,17.0,,,,,,,,,,,,,,229.83556111635986,0.7253078759865249,0.2845135956299227,0.5189479242508966,0.13758103803002428,1,0,0.906817613248586,1
tech_giant,cluster_74571,520720.81063056237,1207.0,91.04785515123852,83.19446203297039,10.153227752429075,19.64128325442067,"{'compute_percentage': 39.634923950687565, 'storage_percentage': 26.51196776913479, 'networking_percentage': 29.758618250999724, 'control_plane_percentage': 4.094490029177908, 'registry_percentage': 1, 'other_percentage': 1}","['automation_optimization', 'compliance_optimization']",expert,expert,medium,0.95,"['scale_complexity', 'microoptimization', 'automation_overhead']",automated,enterprise,108.0,,,,,,"['reliability', 'security', 'compliance', 'cost_reduction']",,0.2880256548129159,12,3,10,0.8015322068960219,True,0.7599332619126479,95,11,11,0,3.512353413280732,True,56.451514567709474,"['rollback_plan_ready', 'comprehensive_monitoring']","{'cpu_utilization_improvement': 0.12070519294606778, 'memory_utilization_improvement': 0.15848877888625135, 'cost_reduction_achieved': 0.13702146880356136, 'performance_improvement': 0.1025700583453642, 'automation_score_improvement': 0.02450755333964603}",,,,pci_dss,standard,annual,0.7693398578383857,0.2743984649240244,0.8660799127510547,7.0,,,,,,,,,,,,,,431.4174073161246,0.8712115859210445,0.14897255503424872,0.7414249699909466,0.8437181125221284,1,0,0.95,1
tech_giant,cluster_34997,406899.88646906096,1395.0,81.70920741970751,87.3180278481022,20.21920333353016,13.7898797024218,"{'compute_percentage': 43.719738025715024, 'storage_percentage': 19.454375135297234, 'networking_percentage': 32.36018385897958, 'control_plane_percentage': 4.465702980008156, 'registry_percentage': 1, 'other_percentage': 1}","['automation_optimization', 'compliance_optimization']",expert,expert,medium,0.7875475022352171,"['scale_complexity', 'microoptimization', 'automation_overhead']",automated,enterprise,133.0,,,,,,"['reliability', 'security', 'compliance', 'cost_reduction']",,0.06997414283641949,3,3,6,0.8592833957879378,True,0.6672587777586274,237,11,10,1,4.576388456293261,True,52.98955030055445,"['adequate_testing', 'good_documentation', 'maintenance_window_used', 'thorough_preparation']","{'cpu_utilization_improvement': 0.2444489082294362, 'memory_utilization_improvement': 0.11400123311868283, 'cost_reduction_achieved': 0.11291392994047211, 'performance_improvement': 0.12273468324525175, 'automation_score_improvement': 0.12004608269953121}",,,,sox,simple,monthly,0.8503166815681135,0.8406106145560198,0.9434181850747669,23.0,,,,,,,,,,,,,,291.6845064294344,0.8451361763390486,0.1700454151797598,0.7014246443500404,1.0910877037246896,0,0,0.7875475022352171,1
